idVehiculo,deposito,tipoVehiculo,motivo,turno,grua,fechaEntrada,tipoVia,via,numero,cp
M320240122181540,MEDIODIA 3,1.0,14,2,S373,2024-01-22T18:12:00,CALLE,GODELLA,231,28021
M320240122182344,MEDIODIA 3,1.0,14,2,S373,2024-01-22T18:09:00,CALLE,GODELLA,231,28000
M320240122183019,MEDIODIA 3,1.0,20,2,S373,2024-01-22T18:26:00,CALLE,IBIZA,56,28009
M320240122192201,MEDIODIA 3,1.0,14,2,S330,2024-01-22T19:19:00,CALLE,CAVA ALTA,34,28005
M320240123131824,MEDIODIA 3,1.0,8,1,S300,2024-01-23T13:14:00,CALLE,AGUARON,13,28023
M320240123161247,MEDIODIA 3,3.0,14,2,S330,2024-01-23T16:09:00,CALLE,TORDESILLAS,27,28044
M320240123174143,MEDIODIA 3,4.0,14,2,S330,2024-01-23T17:38:00,CALLE,INMACULADA CONCEPCION,11,28019
M320240123184344,MEDIODIA 3,3.0,14,2,S330,2024-01-23T18:41:00,CALLE,SALLABERRY,52,28019
M320240123201745,MEDIODIA 3,4.0,14,2,S330,2024-01-23T20:15:00,CALLE,SALLABERRY,52,28019
M320240123212629,MEDIODIA 3,3.0,14,2,S358,2024-01-23T21:23:00,CALLE,ARREGUI Y ARUEJ,0,28007
M320240124102217,MEDIODIA 3,1.0,5,1,S373,2024-01-24T10:18:00,CALLE,SANGENJO,3,28034
M320240124102532,MEDIODIA 3,1.0,14,1,S373,2024-01-24T10:24:00,CALLE,PATONES,8,28034
M320240124103023,MEDIODIA 3,1.0,14,1,S373,2024-01-24T10:28:00,CALLE,SANGENJO,3,28034
M320240124103514,MEDIODIA 3,1.0,14,1,S373,2024-01-24T10:33:00,CALLE,SAN SIMPLICIO,8,28041
M320240124111002,MEDIODIA 3,3.0,14,1,S301,2024-01-24T11:08:00,CALLE,AVGDA MIGUEL HERNANDEZ,,28018
M320240124162657,MEDIODIA 3,3.0,14,2,S330,2024-01-24T16:22:00,CALLE,PARVILLAS BAJAS,3,28021
M320240125102240,MEDIODIA 3,4.0,4,1,S319,2024-01-25T10:21:00,CALLE,CARLOS MARTIN ALVAREZ,47,28018
M320240125115914,MEDIODIA 3,3.0,14,1,S333,2024-01-25T11:58:00,CAMINO,LEÑA,0,28051
M320240125120040,MEDIODIA 3,3.0,14,1,S328,2024-01-25T11:59:00,CALLE,RAMON LUJAN,98,28026
M320240125134813,MEDIODIA 3,3.0,1,1,S333,2024-01-25T13:47:00,CALLE,MARTIN MUÑOZ DE LAS POSADAS,7,28031
M320240125163102,MEDIODIA 3,4.0,14,2,,2024-01-25T16:25:00,CALLE,ALCALÁ,144,28028
M320240126083041,MEDIODIA 3,3.0,14,1,S376,2024-01-26T08:29:00,LUGAR,MERCAMADRID,1,0    
M320240126095525,MEDIODIA 3,3.0,14,1,S320,2024-01-26T09:54:00,CALLE,PEDRO JIMENEZ,19,28021
M320240126134534,MEDIODIA 3,3.0,46,1,S202,2024-01-26T13:44:00,CALLE,ORREJON DE ARDOZ MADRID AVDA DE MADRID 36,46,
M320240126172149,MEDIODIA 3,3.0,14,2,S330,2024-01-26T17:18:00,CALLE,CRISTOBAL AGUILERA,4,28025
M320240126181003,MEDIODIA 3,3.0,14,2,S326,2024-01-26T18:05:00,CALLE,ANTONIA CALAS,4,28053
M320240126213516,MEDIODIA 3,3.0,16,2,S338,2024-01-26T21:32:00,CALLE,VALLE DE TOBALINA,3,28021
M320240127032023,MEDIODIA 3,4.0,8,3,S366,2024-01-27T03:19:00,CALLE,MARTINEZ DE LA RIVA,0,28053
M320240127085511,MEDIODIA 3,3.0,7,1,S314,2024-01-27T08:54:00,PASEO,FERROVIARIOS,51,28021
M320240127102544,MEDIODIA 3,3.0,4,1,S314,2024-01-27T10:24:00,CALLE,TALCO,18,28021
M320240127120658,MEDIODIA 3,3.0,14,1,S314,2024-01-27T12:05:00,CALLE,CORRAL DE CANTOS,15,28053
M320240127121838,MEDIODIA 3,1.0,16,1,S284,2024-01-27T12:17:00,CALLE,HERMANOS DE PABLO,SN,28027
M320240127121957,MEDIODIA 3,1.0,14,1,S284,2024-01-27T12:18:00,CALLE,SAN TIMOTEO,25,28011
M320240127125614,MEDIODIA 3,3.0,14,1,S322,2024-01-27T12:54:00,CALLE,SAN FELIU DE GUIXOLS,6,28038
M320240127133038,MEDIODIA 3,3.0,14,1,S330,2024-01-27T13:29:00,CALLE,JUAN ALONSO,12,28025
M320240128073406,MEDIODIA 3,3.0,46,1,S303,2024-01-28T07:32:00,GLORIETA,RIO ZANCARA,SN,28023
M320240128085127,MEDIODIA 3,3.0,24,1,S303,2024-01-28T08:49:00,CALLE,CARRETERA VILLAVERDE A VALLECAS,SN,28031
M320240128091537,MEDIODIA 3,3.0,7,1,S340,2024-01-28T09:14:00,CALLE,RONDA DEL SUR,SN,28022
M320240128133514,MEDIODIA 3,3.0,14,1,S334,2024-01-28T13:32:00,ACCES,RONDA DEL SUR,193,
M320240129102522,MEDIODIA 3,1.0,14,1,S284,2024-01-29T10:21:00,CALLE,ANTONIO DE LEIVA,69,28019
M320240129103443,MEDIODIA 3,1.0,14,1,S284,2024-01-29T10:31:00,AVENIDA,ENTREVIAS,78,28053
M320240129105749,MEDIODIA 3,3.0,14,1,S370,2024-01-29T10:54:00,CALLE,PEDROCHES,7,28053
M320240129114501,MEDIODIA 3,3.0,14,1,S348,2024-01-29T11:44:00,CALLE,MIZAR,10,28023
M320240129130442,MEDIODIA 3,3.0,14,1,S322,2024-01-29T13:02:00,CALLE,PARVILLAS ALTAS,0,28021
M320240129130904,MEDIODIA 3,3.0,14,1,S343,2024-01-29T13:06:00,CALLE,TORTAJADA,0,28021
M320240129173312,MEDIODIA 3,3.0,14,2,S323,2024-01-29T17:29:00,CALLE,GOMEZ ACEBO,24,28021
M320240129203041,MEDIODIA 3,4.0,14,2,,2024-01-29T20:26:00,CALLE,M30,PK3,0    
M320240129205748,MEDIODIA 3,3.0,14,2,S326,2024-01-29T20:56:00,CALLE,LUIS PANDO,37,28047
M320240130113140,MEDIODIA 3,3.0,14,1,S359,2024-01-30T11:28:00,CALLE,JAVIER DE MIGUEL,035,28018
M320240130115004,MEDIODIA 3,3.0,14,1,S322,2024-01-30T11:46:00,CALLE,SANTA CRUZ DE MUDELA,17,28026
M320240130122720,MEDIODIA 3,1.0,14,1,S373,2024-01-30T12:24:00,CALLE,CERRO BERMEJO,0,28011
M320240130123608,MEDIODIA 3,1.0,14,1,S373,2024-01-30T12:32:00,CALLE,CERRO BERMEJO,1,28011
M320240130124410,MEDIODIA 3,1.0,14,1,S373,2024-01-30T12:39:00,CALLE,RIOJA,7,28042
M320240130125125,MEDIODIA 3,1.0,8,1,S373,2024-01-30T12:48:00,CALLE,LUIS VELEZ DE GUEVARA,1,28012
M320240130133644,MEDIODIA 3,3.0,14,1,S324,2024-01-30T13:35:00,CALLE,SIERRA DE LA ESTRELLA,0,28053
M320240131002121,MEDIODIA 3,3.0,6,3,S303,2024-01-31T00:19:00,CALLE,JOSUE LILLO,23,28053
M320240131113550,MEDIODIA 3,3.0,14,1,S347,2024-01-31T11:32:00,CALLE,CORREGIDOR RODRIGO RODRIGUEZ,12,28030
M320240131122506,MEDIODIA 3,3.0,14,1,S320,2024-01-31T12:16:00,CALLE,EUGENIO CAXES,14,28026
M320240131122856,MEDIODIA 3,1.0,14,1,S373,2024-01-31T12:26:00,AVENIDA,MENDEZ ALVARO,0,28053
M320240131123213,MEDIODIA 3,1.0,20,1,S373,2024-01-31T12:29:00,CALLE,CARBALLIDO,7,28011
M320240131123627,MEDIODIA 3,1.0,34,1,S373,2024-01-31T12:32:00,CARRETERA,BOADILLA DEL MONTE,44,28024
M320240131132936,MEDIODIA 3,3.0,44,1,S323,2024-01-31T13:23:00,CALLE,PUERTO DEL REY,5,28038
M320240131180523,MEDIODIA 3,1.0,14,2,S373,2024-01-31T18:03:00,CALLE,DE ELVIRA,7,28028
M320240131181453,MEDIODIA 3,1.0,14,2,S373,2024-01-31T18:05:00,CALLE,GUTIERREZ DE  CETINA,30,28017
M320240201103330,MEDIODIA 3,3.0,14,1,S373,2024-02-01T10:32:00,CALLE,ALCALA,253,28022
M320240201104237,MEDIODIA 3,1.0,14,1,S373,2024-02-01T10:41:00,CALLE,MUSICA,,28037
M320240201104510,MEDIODIA 3,3.0,14,1,S326,2024-02-01T10:43:00,GLORIETA,EMPERADOR CARLOS V,,28012
M320240201120706,MEDIODIA 3,1.0,14,1,S314,2024-02-01T12:05:00,CALLE,LLANSA,11,28038
M320240201121214,MEDIODIA 3,3.0,46,1,S324,2024-02-01T12:10:00,CALLE,DE LOS ALTOS DE LILLO,1,28031
M320240201123604,MEDIODIA 3,3.0,7,1,S334,2024-02-01T12:34:00,CALLE,SAN JENARO,1,28021
M320240201124222,MEDIODIA 3,1.0,14,1,S326,2024-02-01T12:40:00,PASAJE,COIMBRA,1,28025
M320240201132700,MEDIODIA 3,3.0,14,1,S322,2024-02-01T13:25:00,CALLE,LOS URQUIZA,,28017
M320240201133430,MEDIODIA 3,3.0,14,1,S323,2024-02-01T13:32:00,CALLE,PUERTO DE LA MORCUERA,11,28018
M320240202095328,MEDIODIA 3,3.0,14,1,S307,2024-02-02T09:30:00,AVENIDA,LA GUINDALERA,3,28028
M320240202104917,MEDIODIA 3,3.0,14,1,S343,2024-02-02T10:25:00,CALLE,UCEDA,24,28053
M320240202114641,MEDIODIA 3,4.0,18,1,S201,2024-02-02T11:45:00,CALLE,VEDRA,BLOQUE22,28053
M320240202133435,MEDIODIA 3,1.0,14,1,S333,2024-02-02T13:33:00,CALLE,TIMOTEO PEREZ RUBIO,4,28053
M320240202133606,MEDIODIA 3,1.0,14,1,S373,2024-02-02T13:34:00,CALLE,JOSÉ RIZAL,4,28043
M320240202133705,MEDIODIA 3,1.0,8,1,S373,2024-02-02T13:36:00,CALLE,AMOROS,2,28028
M320240202184148,MEDIODIA 3,1.0,14,2,S373,2024-02-02T18:38:00,CARRETERA,CANILLAS,15,28043
M320240202234503,MEDIODIA 3,3.0,24,3,S377,2024-02-02T23:44:00,CALLE,GUADALCANAL,39,
M320240202234713,MEDIODIA 3,3.0,24,3,S353,2024-02-02T23:40:00,CALLE,GUADALCANAL,39,
M320240203004901,MEDIODIA 3,3.0,24,3,S353,2024-02-03T00:45:00,CALLE,GUADALCANAL,39,
M320240203005644,MEDIODIA 3,3.0,24,3,S365,2024-02-03T00:55:00,CALLE,GUADALCANAL,39,
M320240203121441,MEDIODIA 3,3.0,14,1,S332,2024-02-03T12:13:00,CALLE,CAMINO VIEJO DE LEGANES,0,28025
M320240203132857,MEDIODIA 3,3.0,14,1,S331,2024-02-03T13:27:00,CALLE,CARRERO JUAN RAMON,0,28025
M320240203182852,MEDIODIA 3,3.0,44,2,S341,2024-02-03T18:23:00,CALLE,CIUDADANIA,14,28041
M320240203202618,MEDIODIA 3,3.0,6,2,S320,2024-02-03T20:24:00,CALLE,DEVA,30,28041
M320240204102500,MEDIODIA 3,3.0,44,1,S314,2024-02-04T10:23:00,CALLE,PEDRO JIMENEZ,10,28021
M320240204120040,MEDIODIA 3,3.0,14,1,S331,2024-02-04T11:58:00,CAMINO,HORMIGUERAS,126,28021
M320240204120304,MEDIODIA 3,3.0,14,1,S316,2024-02-04T12:01:00,CALLE,VILLAR DEL OLMO,SN,28031
M320240204133958,MEDIODIA 3,3.0,6,1,S328,2024-02-04T13:10:00,CALLE,RAIGRAS,12,28026
M320240204195811,MEDIODIA 3,3.0,14,2,S358,2024-02-04T19:56:00,CALLE,IBOR,4,28018
M320240205004733,MEDIODIA 3,4.0,46,3,S364,2024-02-05T00:44:00,CALLE,GUADALCANAL,0,
M320240205115752,MEDIODIA 3,1.0,14,1,S324,2024-02-05T11:52:00,CALLE,DE LA MADERA,8,28004
M320240205134709,MEDIODIA 3,4.0,14,1,S335,2024-02-05T13:45:00,AVENIDA,RAFAEL FINAT,10,28044
M320240205164812,MEDIODIA 3,1.0,14,2,S320,2024-02-05T16:35:00,CALLE,ANOETA,34,28041
M320240205173929,MEDIODIA 3,1.0,14,2,S374,2024-02-05T17:37:00,CALLE,PABLO LAFARGUE,12,28017
M320240205174354,MEDIODIA 3,1.0,8,2,S365,2024-02-05T17:42:00,TUNEL,M30,.,
M320240205180806,MEDIODIA 3,1.0,14,2,S332,2024-02-05T18:06:00,AVENIDA,DEL EURO,1,28054
M320240205180929,MEDIODIA 3,4.0,14,2,S335,2024-02-05T18:08:00,CALLE,ALCAUDON,24,28019
M320240205183426,MEDIODIA 3,3.0,14,2,S319,2024-02-05T18:32:00,AVENIDA,DE ABRANTES,285,28027
M320240206003906,MEDIODIA 3,3.0,46,3,S366,2024-02-05T23:40:00,CALLE,MARBELLA,21,28034
M320240206070440,MEDIODIA 3,3.0,14,1,S337,2024-02-06T07:02:00,AVENIDA,EJE CENTRAL,,28053
M320240206102243,MEDIODIA 3,3.0,14,1,S339,2024-02-06T10:21:00,CALLE,DE LOS YEBENES,137,28025
M320240206102401,MEDIODIA 3,3.0,14,1,S318,2024-02-06T10:23:00,CALLE,DE LOS YEBENES,0,28047
M320240206102612,MEDIODIA 3,3.0,6,1,S319,2024-02-06T10:24:00,CALLE,JOSUE LILIO,5,28038
M320240206113345,MEDIODIA 3,3.0,14,1,S324,2024-02-06T11:33:00,CALLE,ILLESCAS,90,28047
M320240206113633,MEDIODIA 3,4.0,20,1,S202,2024-02-06T11:34:00,RONDA,RONDA DEL SUR,53,
M320240206125926,MEDIODIA 3,3.0,34,1,S331,2024-02-06T12:58:00,CALLE,ILLESCAS,209,28047
M320240206134016,MEDIODIA 3,1.0,24,1,S373,2024-02-06T13:38:00,CALLE,CARLOS AURIOLES,20,28018
M320240206161933,MEDIODIA 3,3.0,14,2,S303,2024-02-06T16:18:00,CALLE,AVDA DEL TALGO,155,28023
M320240206171124,MEDIODIA 3,3.0,14,2,S323,2024-02-06T17:08:00,CALLE,CANCIÓN DEL OLVIDO,29,28041
M320240206172827,MEDIODIA 3,3.0,14,2,S338,2024-02-06T17:27:00,CALLE,EL ASOMBRO DE DAMASCO,14,28041
M320240206191443,MEDIODIA 3,3.0,14,2,S331,2024-02-06T19:13:00,CALLE,DE ARGANDA,4,28005
M320240207092851,MEDIODIA 3,3.0,14,1,S314,2024-02-07T09:27:00,CALLE,DE VEDRA,37,28053
M320240207103533,MEDIODIA 3,3.0,14,1,S327,2024-02-07T10:34:00,CALLE,CIUDAD DE FRIAS,7,28021
M320240207115642,MEDIODIA 3,4.0,24,1,S341,2024-02-07T11:54:00,LUGAR,MERCAMADRID,0,0    
M320240207122422,MEDIODIA 3,3.0,14,1,S314,2024-02-07T12:23:00,ACCES,EJE 3 CMT,0,
M320240207122754,MEDIODIA 3,3.0,19,1,S337,2024-02-07T12:26:00,CALLE,VALMOJADO,283,28025
M320240207125023,MEDIODIA 3,4.0,14,1,S320,2024-02-07T12:49:00,RONDA,VALENCIA,0,28012
M320240207130731,MEDIODIA 3,3.0,14,1,S321,2024-02-07T13:06:00,CAMINO,VIEJO DE LEGANÉS,217,28025
M320240207135838,MEDIODIA 3,3.0,14,1,S327,2024-02-07T13:57:00,CALLE,CARLOS FUENTES,67,28047
M320240207135950,MEDIODIA 3,4.0,14,1,S375,2024-02-07T13:59:00,CALLE,MONTE ULIA,2,28053
M320240207165753,MEDIODIA 3,3.0,14,2,S316,2024-02-07T16:56:00,CALLE,TERTULIA,29,
M320240207171004,MEDIODIA 3,3.0,14,2,S320,2024-02-07T17:03:00,CALLE,ROGELIO OSORIO,3 POSTERIOR,28011
M320240207181915,MEDIODIA 3,1.0,14,2,S372,2024-02-07T18:09:00,CALLE,ALBENTOSA,40,28019
M320240207182233,MEDIODIA 3,3.0,14,2,S329,2024-02-07T18:21:00,CALLE,ARROYO OPAÑEL,10,28019
M320240207183044,MEDIODIA 3,3.0,14,2,S327,2024-02-07T18:28:00,CALLE,ARLANZA,12,28019
M320240207183631,MEDIODIA 3,3.0,14,2,S334,2024-02-07T18:35:00,CALLE,EDUARDO UROSA,8,28025
M320240207205609,MEDIODIA 3,3.0,42,2,S375,2024-02-07T20:54:00,CALLE,ALBURQUERQUE,9,28010
M320240208095608,MEDIODIA 3,1.0,8,1,S373,2024-02-08T09:52:00,CALLE,DON PEDRO,5,28005
M320240208095954,MEDIODIA 3,1.0,8,1,S373,2024-02-08T09:57:00,CALLE,DON PEDRO,8,28005
M320240208121738,MEDIODIA 3,3.0,14,1,S332,2024-02-08T12:15:00,CALLE,ILLESCAS,205,28047
M320240208131707,MEDIODIA 3,1.0,6,1,S373,2024-02-08T13:13:00,CALLE,VILLALAR,3,28001
M320240208132407,MEDIODIA 3,1.0,14,1,S373,2024-02-08T13:20:00,CALLE,VALLEHERMOSO,65,28015
M320240208132931,MEDIODIA 3,1.0,16,1,S373,2024-02-08T13:26:00,CALLE,FUENTE CARRANTONA,61,28030
M320240208173234,MEDIODIA 3,4.0,14,2,S328,2024-02-08T17:05:00,CALLE,PAN Y TOROS,38,28041
M320240208174153,MEDIODIA 3,3.0,14,2,S316,2024-02-08T17:40:00,CALLE,PAN Y TOROS,38,28041
M320240208180226,MEDIODIA 3,3.0,14,2,S302,2024-02-08T18:01:00,CALLE,AMOS DE ESCALANTE,12,28017
M320240208182020,MEDIODIA 3,3.0,14,2,S328,2024-02-08T18:19:00,PASEO,TALLERES ,3,0    
M320240208210609,MEDIODIA 3,3.0,14,2,S326,2024-02-08T20:59:00,CALLE,CORONA,222468.5,28054
M320240208211643,MEDIODIA 3,4.0,14,2,S329,2024-02-08T21:15:00,CALLE,BAJAMAR,54,28021
M320240208212534,MEDIODIA 3,4.0,14,2,S370,2024-02-08T21:22:00,AVENIDA,DE PALOMERAS,SN,28018
M320240209102245,MEDIODIA 3,3.0,14,1,S322,2024-02-09T10:15:00,CALLE,GAMONAL,22,28031
M320240209104748,MEDIODIA 3,4.0,6,1,S317,2024-02-09T10:45:00,CALLE,MEMBEZAR,9,28015
M320240209112423,MEDIODIA 3,4.0,14,1,S352,2024-02-09T11:15:00,CALLE,MIGUEL HERNANDEZ,SN,28018
M320240209114900,MEDIODIA 3,3.0,14,1,S318,2024-02-09T11:45:00,CALLE,ENCOMIENDA PALACIOS,213,28043
M320240209133456,MEDIODIA 3,4.0,8,1,S329,2024-02-09T13:10:00,PASEO,VIRGEN DEL PUERTO,SN,0
M320240209133808,MEDIODIA 3,4.0,14,1,S321,2024-02-09T13:30:00,CALLE,VIA LUSITANIA,72,28025
M320240209135332,MEDIODIA 3,3.0,14,1,S335,2024-02-09T13:50:00,CALLE,JOSE PAULETA,SN,28038
M320240209173758,MEDIODIA 3,4.0,14,2,S338,2024-02-09T17:31:00,CALLE,SAN JENARO,20,28021
M320240209180259,MEDIODIA 3,3.0,14,2,S363,2024-02-09T18:01:00,CALLE,MAR CASPIO,26,28033
M320240209184114,MEDIODIA 3,3.0,14,2,S338,2024-02-09T18:39:00,CALLE,BELZUNEGUI,52,28041
M320240209212113,MEDIODIA 3,3.0,14,2,S336,2024-02-09T21:19:00,AUTOVIA,A42,KM 4.800,0    
M320240210121711,MEDIODIA 3,3.0,14,1,S316,2024-02-10T12:15:00,AVENIDA,ORCASUR,2,28041
M320240210165012,MEDIODIA 3,3.0,14,2,S339,2024-02-10T16:48:00,AVENIDA,ORCASUR,0,28041
M320240210172859,MEDIODIA 3,3.0,14,2,S318,2024-02-10T17:27:00,PLAZA,PUEBLO,0,28041
M320240210173124,MEDIODIA 3,3.0,14,2,S327,2024-02-10T17:29:00,PLAZA,PUEBLO,0,28041
M320240210181733,MEDIODIA 3,3.0,14,2,S364,2024-02-10T18:15:00,AVENIDA,ORCASUR,04,28041
M320240210181923,MEDIODIA 3,3.0,14,2,S341,2024-02-10T18:17:00,AVENIDA,ORCASUR,02,28041
M320240211133312,MEDIODIA 3,3.0,37,1,S334,2024-02-11T13:31:00,CALLE,SAN NORBERTO,10,28021
M320240211133603,MEDIODIA 3,1.0,14,1,S320,2024-02-11T13:33:00,CALLE,VILLALONSO,5,28021
M320240211181611,MEDIODIA 3,4.0,18,2,S330,2024-02-11T18:12:00,AVENIDA,DE ANDALUCIA,0,29770
M320240211195452,MEDIODIA 3,3.0,14,2,S327,2024-02-11T19:53:00,CALLE,PICO CLAVERO,2,28038
M320240211195625,MEDIODIA 3,3.0,18,2,S321,2024-02-11T19:55:00,CALLE,VIA CARPETANA,216,28047
M320240211205102,MEDIODIA 3,3.0,14,2,S310,2024-02-11T20:49:00,AVENIDA,DOCTOR GARCIA TAPIA,31,28018
M320240211205454,MEDIODIA 3,4.0,54,2,S330,2024-02-11T20:51:00,ZONA,MERCAMADRID PLATAFORMA ALTA,1,0
M320240212100135,MEDIODIA 3,1.0,14,1,S373,2024-02-12T10:00:00,CALLE,SAN SECUNDINO,29,28017
M320240212102318,MEDIODIA 3,1.0,14,1,S373,2024-02-12T10:21:00,CALLE,RICARDO ORTIZ,,28017
M320240212103052,MEDIODIA 3,1.0,14,1,S373,2024-02-12T10:27:00,AVENIDA,DAROCA,190,28032
M320240212103503,MEDIODIA 3,3.0,3,1,S335,2024-02-12T10:34:00,AVENIDA,MONTE IGUELDO,93,28053
M320240212111129,MEDIODIA 3,3.0,14,1,S347,2024-02-12T11:10:00,CALLE,DEPOSITO DE AGUA,1,28053
M320240212134907,MEDIODIA 3,4.0,14,1,S332,2024-02-12T13:47:00,CALLE,CARRERO JUAN RAMON,17,28025
M320240212135609,MEDIODIA 3,3.0,14,1,S336,2024-02-12T13:55:00,CALLE,RONDA SUR,239,28053
M320240212170522,MEDIODIA 3,3.0,14,2,S323,2024-02-12T17:02:00,CALLE,GODELLA,225,28021
M320240212171956,MEDIODIA 3,3.0,14,2,S330,2024-02-12T17:16:00,CALLE,GODELLA,225,28021
M320240212182725,MEDIODIA 3,3.0,14,2,S330,2024-02-12T18:23:00,CALLE,CAPITAN DE ORO,8,28019
M320240212185305,MEDIODIA 3,3.0,14,2,S302,2024-02-12T18:48:00,CALLE,ISABEL CLARA EUGENIA,43,28050
M320240212200732,MEDIODIA 3,3.0,50,2,S318,2024-02-12T20:04:00,CALLE,EMBAJADORES,0,28012
M320240213102327,MEDIODIA 3,3.0,14,1,S343,2024-02-13T10:00:00,CALLE,DEYANIRA,27,28022
M320240213102654,MEDIODIA 3,3.0,14,1,S326,2024-02-13T10:25:00,CAMINO,PERALES,92,28026
M320240213105116,MEDIODIA 3,3.0,50,1,S301,2024-02-13T10:49:00,CALLE,JOSE BERGAMIN,0,28030
M320240213112915,MEDIODIA 3,4.0,14,1,S332,2024-02-13T11:26:00,AVENIDA,DE ALBUFERA,455,28018
M320240213113058,MEDIODIA 3,4.0,14,1,S321,2024-02-13T11:29:00,AVENIDA,DE LA  ALBUFERA,459,28038
M320240213122845,MEDIODIA 3,3.0,14,1,S320,2024-02-13T12:18:00,CALLE,DE LA SIERRA CONTRAVIESA,28,28053
M320240213123013,MEDIODIA 3,4.0,14,1,S343,2024-02-13T12:29:00,CALLE,LEON FELIPE,10,28038
M320240213124047,MEDIODIA 3,3.0,14,1,S336,2024-02-13T12:39:00,CALLE,DR SANCHIS BANUS,31,
M320240213131649,MEDIODIA 3,1.0,6,1,S373,2024-02-13T13:15:00,CALLE,DE SEGOVIA,26,28005
M320240213131807,MEDIODIA 3,1.0,6,1,S373,2024-02-13T13:17:00,CALLE,DE SEGOVIA,26,28005
M320240213132519,MEDIODIA 3,1.0,6,1,S373,2024-02-13T13:19:00,CALLE,DE SEGOVIA,26,28005
M320240213132830,MEDIODIA 3,1.0,20,1,S373,2024-02-13T13:25:00,CALLE,BOLTAÑA,80,28022
M320240213165149,MEDIODIA 3,4.0,14,2,S330,2024-02-13T16:48:00,CALLE,CARPIO Y TORTA,2,28044
M320240213182204,MEDIODIA 3,4.0,14,2,S330,2024-02-13T18:18:00,CALLE,BELMONTE DE TAJO,34,28019
M320240213183425,MEDIODIA 3,4.0,14,2,S355,2024-02-13T18:30:00,CALLE,VIRGEN DEL LLUC,75,28027
M320240213195450,MEDIODIA 3,3.0,14,2,S375,2024-02-13T19:50:00,CALLE,PILEO,26,28027
M320240213200634,MEDIODIA 3,3.0,14,2,S318,2024-02-13T20:03:00,AVENIDA,DE ENTREVIAS,2,28053
M320240213202024,MEDIODIA 3,4.0,14,2,S330,2024-02-13T20:17:00,CALLE,EDUARDO UROSA,5,28021
M320240214090009,MEDIODIA 3,4.0,7,1,S369,2024-02-14T08:59:00,CALLE,DOCTOR CORTEZO,12,28012
M320240214111049,MEDIODIA 3,1.0,14,1,S373,2024-02-14T11:09:00,CALLE,FRANCISCO LARGO CABALLERO,0,28017
M320240214111533,MEDIODIA 3,3.0,14,1,S331,2024-02-14T11:14:00,CALLE,CAMPO DE LA PALOMA,20,28018
M320240214112832,MEDIODIA 3,3.0,14,1,S324,2024-02-14T11:27:00,CALLE,PAYASO FOFO,24,28018
M320240214115424,MEDIODIA 3,3.0,6,1,S321,2024-02-14T11:53:00,CALLE,ROBLES,13,28034
M320240214123630,MEDIODIA 3,4.0,14,1,S316,2024-02-14T12:35:00,CALLE,DILIGENCIA,10,28018
M320240214123949,MEDIODIA 3,3.0,11,1,S300,2024-02-14T12:38:00,CALLE,MARQUES DE TORROJA,5,28036
M320240214172435,MEDIODIA 3,3.0,14,2,S330,2024-02-14T17:21:00,CALLE,JOSE MARIA PEMAN,18,28019
M320240214173626,MEDIODIA 3,1.0,14,2,S373,2024-02-14T17:32:00,CALLE,GREGORIO DONAS,2,28017
M320240214174649,MEDIODIA 3,4.0,14,2,S343,2024-02-14T17:40:00,AVENIDA,INGENIERO TORRES QUEVEDO,46,28022
M320240214190750,MEDIODIA 3,3.0,14,2,S330,2024-02-14T19:05:00,CALLE,POSTAL,19,28016
M320240214203127,MEDIODIA 3,3.0,14,2,S330,2024-02-14T20:17:00,PASEO,STA MARIA DE LA CABEZA,0,28045
M320240214212824,MEDIODIA 3,3.0,14,2,S327,2024-02-14T21:22:00,CALLE,GENEROSIDAD,0,28041
M320240215040918,MEDIODIA 3,4.0,14,3,S370,2024-02-15T04:05:00,CALLE,MERCEDES DOMINGO,16,28019
M320240215043611,MEDIODIA 3,3.0,14,3,S365,2024-02-15T04:34:00,AVENIDA,BUENOS AIRES,0,28018
M320240215130151,MEDIODIA 3,4.0,14,1,S319,2024-02-15T13:00:00,CALLE,AV DE LA ALBUFERA,454,28031
M320240215200102,MEDIODIA 3,4.0,14,2,S353,2024-02-15T19:56:00,CALLE,MARTELL,36,28018
M320240215222918,MEDIODIA 3,4.0,24,2,,2024-02-15T22:23:00,ZONA,MERCAMADRID PLATAFORMA ALTA,,0
M320240216010030,MEDIODIA 3,3.0,14,3,S367,2024-02-16T00:50:00,CALLE,MAQUEDA,138,28024
M320240216022814,MEDIODIA 3,3.0,14,3,S320,2024-02-16T02:00:00,CALLE,GUADALCANAL,19,
M320240216131449,MEDIODIA 3,4.0,44,1,S377,2024-02-16T13:13:00,CALLE,FUENTE DE PIEDRA,8,28018
M320240216131636,MEDIODIA 3,4.0,44,1,S332,2024-02-16T13:15:00,CALLE,PUERTO DE LAS PILAS,9,28031
M320240216155200,MEDIODIA 3,4.0,14,2,S337,2024-02-16T15:49:00,CALLE,VALLE DE TOBALINA,0,28021
M320240216174425,MEDIODIA 3,3.0,14,2,S343,2024-02-16T17:35:00,CALLE,TABARA,1,28037
M320240216183834,MEDIODIA 3,3.0,14,2,S334,2024-02-16T18:34:00,CALLE,CHISPEROS,5,28047
M320240217165148,MEDIODIA 3,3.0,14,2,S375,2024-02-17T16:50:00,CALLE,MENASALVAS,15,28041
M320240218013136,MEDIODIA 3,3.0,8,3,S365,2024-02-18T01:30:00,PLAZA,SIERRA CARBONERA,3,28053
